id,published,title,reference
25066886,2014-10-07 00:00:00,The relevance of respiratory viral infections in the exacerbations of chronic obstructive pulmonary disease—a systematic review.,https://pubmed.ncbi.nlm.nih.gov/25066886
24749674,2014-10-07 00:00:00,Alveolar macrophages contribute to the pathogenesis of human metapneumovirus infection while protecting against respiratory syncytial virus infection.,https://pubmed.ncbi.nlm.nih.gov/24749674
25492660,2014-10-07 00:00:00,[Simultaneous detection of respiratory viruses and influenza A virus subtypes using multiplex PCR].,https://pubmed.ncbi.nlm.nih.gov/25492660
26104361,2014-10-07 00:00:00,Human Metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/26104361
24811725,2014-10-07 00:00:00,Viral and host factors determine innate immune responses in airway epithelial cells from children with wheeze and atopy.,https://pubmed.ncbi.nlm.nih.gov/24811725
25031352,2014-10-07 00:00:00,Structural insights into the human metapneumovirus glycoprotein ectodomain.,https://pubmed.ncbi.nlm.nih.gov/25031352
25584194,2014-09-30 00:00:00,Respiratory Viral Infections and Subversion of Cellular Antioxidant Defenses.,https://pubmed.ncbi.nlm.nih.gov/25584194
24859050,2014-09-07 00:00:00,A duplex recombinant viral nucleoprotein microbead immunoassay for simultaneous detection of seroresponses to human respiratory syncytial virus and metapneumovirus infections.,https://pubmed.ncbi.nlm.nih.gov/24859050
25268340,2014-09-07 00:00:00,Rhinovirus infection in children hospitalized with acute bronchiolitis and its impact on subsequent wheezing or asthma: a comparison of etiologies.,https://pubmed.ncbi.nlm.nih.gov/25268340
24652781,2014-09-07 00:00:00,Prevalence and molecular characterization of human metapneumovirus in influenza a negative sample in Thailand.,https://pubmed.ncbi.nlm.nih.gov/24652781
25382484,2014-09-07 00:00:00,"Phylogenetic analysis of human metapneumovirus among children with acute respiratory infections in Kuala Lumpur, Malaysia.",https://pubmed.ncbi.nlm.nih.gov/25382484
24965465,2014-09-07 00:00:00,Acute clearance of human metapneumovirus occurs independently of natural killer cells.,https://pubmed.ncbi.nlm.nih.gov/24965465
25222310,2014-08-07 00:00:00,Apnea induced by respiratory syncytial virus infection is not associated with viral invasion of the central nervous system.,https://pubmed.ncbi.nlm.nih.gov/25222310
24756465,2014-08-07 00:00:00,First evidence of avian metapneumovirus subtype A infection in turkeys in Egypt.,https://pubmed.ncbi.nlm.nih.gov/24756465
24760760,2014-08-07 00:00:00,Excessive production and extreme editing of human metapneumovirus defective interfering RNA is associated with type I IFN induction.,https://pubmed.ncbi.nlm.nih.gov/24760760
24841931,2014-08-07 00:00:00,Human metapneumovirus: review of an important respiratory pathogen.,https://pubmed.ncbi.nlm.nih.gov/24841931
25345531,2014-08-07 00:00:00,"Human respiratory syncytial virus and metapneumovirus in patients with acute respiratory infection in Colombia, 2000 - 2011.",https://pubmed.ncbi.nlm.nih.gov/25345531
24992716,2014-08-06 00:00:00,Reversion to virulence of a subtype B avian metapneumovirus vaccine: is it time for regulators to require availability of vaccine progenitors?,https://pubmed.ncbi.nlm.nih.gov/24992716
25060776,2014-07-25 00:00:00,Isolation and characterization of a subtype C avian metapneumovirus circulating in Muscovy ducks in China.,https://pubmed.ncbi.nlm.nih.gov/25060776
25438015,2014-07-24 00:00:00,Small Animal Models for Human Metapneumovirus: Cotton Rat is More Permissive than Hamster and Mouse.,https://pubmed.ncbi.nlm.nih.gov/25438015
24852890,2014-07-07 00:00:00,Influenza and other respiratory virus infections in outpatients with medically attended acute respiratory infection during the 2011-12 influenza season.,https://pubmed.ncbi.nlm.nih.gov/24852890
25199375,2014-07-07 00:00:00,[Epidemiological study of respiratory viruses detected in patients under two years old who required admission because of lower respiratory disease].,https://pubmed.ncbi.nlm.nih.gov/25199375
24619492,2014-07-07 00:00:00,Respiratory virus infections among children in South China.,https://pubmed.ncbi.nlm.nih.gov/24619492
25272592,2014-07-07 00:00:00,"[Detection of respiratory viruses in influenza-like illness in Shijiazhuang, China in 2011].",https://pubmed.ncbi.nlm.nih.gov/25272592
24761765,2014-07-07 00:00:00,Comparative epidemiology of human metapneumovirus- and respiratory syncytial virus-associated hospitalizations in Guatemala.,https://pubmed.ncbi.nlm.nih.gov/24761765
24150877,2014-07-07 00:00:00,Respiratory syncytial virus detection in cells and clinical samples by using three new monoclonal antibodies.,https://pubmed.ncbi.nlm.nih.gov/24150877
24961189,2014-07-07 00:00:00,Etiology of acute bronchiolitis and the relationship with meteorological conditions in hospitalized infants in China.,https://pubmed.ncbi.nlm.nih.gov/24961189
24535712,2014-07-07 00:00:00,Clinical and epidemiologic factors related to subsequent wheezing after virus-induced lower respiratory tract infections in hospitalized pediatric patients younger than 3 years.,https://pubmed.ncbi.nlm.nih.gov/24535712
24698156,2014-07-07 00:00:00,Relationships between A(H1N1)pdm09 influenza infection and infections with other respiratory viruses.,https://pubmed.ncbi.nlm.nih.gov/24698156
24585393,2014-06-07 00:00:00,Longitudinal field studies of avian metapneumovirus and turkey hemorrhagic enteritis virus in turkeys suffering from colibacillosis associated mortality.,https://pubmed.ncbi.nlm.nih.gov/24585393
25055624,2014-06-07 00:00:00,"A sensitive, reproducible, and economic real-time reverse transcription PCR detecting avian metapneumovirus subtypes A and B.",https://pubmed.ncbi.nlm.nih.gov/25055624
24726644,2014-06-07 00:00:00,"IRF-3, IRF-7, and IPS-1 promote host defense against acute human metapneumovirus infection in neonatal mice.",https://pubmed.ncbi.nlm.nih.gov/24726644
25174464,2014-06-07 00:00:00,"[Viral etiologies of hospitalized pneumonia patients aged less than five years in six provinces, 2009-2012].",https://pubmed.ncbi.nlm.nih.gov/25174464
24661686,2014-06-07 00:00:00,Performance of a rapid multi-analyte 2-photon excitation assay in children with acute respiratory infection.,https://pubmed.ncbi.nlm.nih.gov/24661686
24672031,2014-06-07 00:00:00,Human metapneumovirus virus-like particles induce protective B and T cell responses in a mouse model.,https://pubmed.ncbi.nlm.nih.gov/24672031
24672038,2014-06-07 00:00:00,Human metapneumovirus SH and G glycoproteins inhibit macropinocytosis-mediated entry into human dendritic cells and reduce CD4+ T cell activation.,https://pubmed.ncbi.nlm.nih.gov/24672038
24672047,2014-06-07 00:00:00,The human metapneumovirus small hydrophobic protein has properties consistent with those of a viroporin and can modulate viral fusogenic activity.,https://pubmed.ncbi.nlm.nih.gov/24672047
24686044,2014-06-07 00:00:00,Human metapneumovirus viral load is an important risk factor for disease severity in young children.,https://pubmed.ncbi.nlm.nih.gov/24686044
25024868,2014-06-07 00:00:00,Etiology and clinical outcomes of acute respiratory virus infection in hospitalized adults.,https://pubmed.ncbi.nlm.nih.gov/25024868
24845106,2014-05-20 00:00:00,Human metapneumovirus infection induces significant changes in small noncoding RNA expression in airway epithelial cells.,https://pubmed.ncbi.nlm.nih.gov/24845106
24842877,2014-05-19 00:00:00,Drastic changes in conformational dynamics of the antiterminator M2-1 regulate transcription efficiency in Pneumovirinae.,https://pubmed.ncbi.nlm.nih.gov/24842877
24857012,2014-05-07 00:00:00,[Pathogenesis of human metapneumovirus infection and research on attenuated live vaccine].,https://pubmed.ncbi.nlm.nih.gov/24857012
24512531,2014-05-07 00:00:00,Respiratory syncytial virus- and human metapneumovirus-associated emergency department and hospital burden in adults.,https://pubmed.ncbi.nlm.nih.gov/24512531
23040235,2014-04-07 00:00:00,Viral etiology of bronchiolitis among pediatric inpatients in northern Taiwan with emphasis on newly identified respiratory viruses.,https://pubmed.ncbi.nlm.nih.gov/23040235
24478423,2014-04-07 00:00:00,"Roles of the putative integrin-binding motif of the human metapneumovirus fusion (f) protein in cell-cell fusion, viral infectivity, and pathogenesis.",https://pubmed.ncbi.nlm.nih.gov/24478423
24009128,2014-04-07 00:00:00,Immunogenicity in mice of human metapneumovirus with a truncated SH glycoprotein.,https://pubmed.ncbi.nlm.nih.gov/24009128
24131502,2014-04-07 00:00:00,High prevalence of human metapneumovirus subtype B in cases presenting as severe acute respiratory illness: an experience at tertiary care hospital.,https://pubmed.ncbi.nlm.nih.gov/24131502
24819262,2014-04-07 00:00:00,[Determination of the frequency of human bocavirus and other respiratory viruses among 0-2 years age group children diagnosed as acute bronchiolitis].,https://pubmed.ncbi.nlm.nih.gov/24819262
24150959,2014-04-07 00:00:00,The 2009 pandemic influenza A(H1N1) coincides with changes in the epidemiology of other viral pathogens causing acute respiratory tract infections in children.,https://pubmed.ncbi.nlm.nih.gov/24150959
25007649,2014-04-04 00:00:00,[Metapneumovirus expands the understanding of Paramyxovirus cell fusion--a review].,https://pubmed.ncbi.nlm.nih.gov/25007649
24662675,2014-03-24 00:00:00,Retrospective serology study of respiratory virus infections in captive great apes.,https://pubmed.ncbi.nlm.nih.gov/24662675
24480724,2014-03-07 00:00:00,"Paediatric human metapneumovirus infection: epidemiology, prevention and therapy.",https://pubmed.ncbi.nlm.nih.gov/24480724
24123899,2014-03-07 00:00:00,Prospective evaluation for respiratory pathogens in children with sickle cell disease and acute respiratory illness.,https://pubmed.ncbi.nlm.nih.gov/24123899
24515507,2014-03-07 00:00:00,Status epilepticus: a possible association with human metapneumovirus infection.,https://pubmed.ncbi.nlm.nih.gov/24515507
24403526,2014-03-07 00:00:00,Development of a luciferase immunoprecipitation system assay to detect IgG antibodies against human respiratory syncytial virus nucleoprotein.,https://pubmed.ncbi.nlm.nih.gov/24403526
23702099,2014-02-07 00:00:00,Performance of a rapid human metapneumovirus antigen test during an outbreak in a long-term care facility.,https://pubmed.ncbi.nlm.nih.gov/23702099
23929232,2014-02-07 00:00:00,"Development of real-time RT-PCR for detection of human metapneumovirus and genetic analysis of circulating strains (2009-2011) in Pune, India.",https://pubmed.ncbi.nlm.nih.gov/23929232
23989108,2014-02-07 00:00:00,Seasonal occurrence of human metapneumovirus infections in Croatia.,https://pubmed.ncbi.nlm.nih.gov/23989108
24269205,2014-02-07 00:00:00,Identification of human metapneumovirus genotypes A and B from clinical specimens by reverse transcription loop-mediated isothermal amplification.,https://pubmed.ncbi.nlm.nih.gov/24269205
24499605,2014-02-05 00:00:00,"Respiratory viruses within homeless shelters in Marseille, France.",https://pubmed.ncbi.nlm.nih.gov/24499605
24299779,2014-01-30 00:00:00,Structure and anti-metapneumovirus activity of sulfated galactans from the red seaweed Cryptonemia seminervis.,https://pubmed.ncbi.nlm.nih.gov/24299779
24480060,2014-01-23 00:00:00,A new laboratory-based surveillance system (Respiratory DataMart System) for influenza and other respiratory viruses in England: results and experience from 2009 to 2012.,https://pubmed.ncbi.nlm.nih.gov/24480060
24411575,2014-01-07 00:00:00,A calcium-fortified viral matrix protein.,https://pubmed.ncbi.nlm.nih.gov/24411575
25118733,2014-01-07 00:00:00,Comparison of severe pneumonia caused by Human metapneumovirus and respiratory syncytial virus in hospitalized children.,https://pubmed.ncbi.nlm.nih.gov/25118733
25848781,2014-01-07 00:00:00,Non-influenza viruses in acute respiratory infections among young children. High prevalence of HMPV during the H1N1V.2009 pandemic in Poland.,https://pubmed.ncbi.nlm.nih.gov/25848781
24858612,2014-01-07 00:00:00,Acute encephalopathy associated with human metapneumovirus infection.,https://pubmed.ncbi.nlm.nih.gov/24858612
24578714,2014-01-07 00:00:00,"Prevalence of respiratory viral infection in children hospitalized for acute lower respiratory tract diseases, and association of rhinovirus and influenza virus with asthma exacerbations.",https://pubmed.ncbi.nlm.nih.gov/24578714
25189985,2014-01-07 00:00:00,[Nosocomial respiratory viral infection].,https://pubmed.ncbi.nlm.nih.gov/25189985
23881085,2014-01-07 00:00:00,Seasonality and prevalence of respiratory pathogens detected by multiplex PCR at a tertiary care medical center.,https://pubmed.ncbi.nlm.nih.gov/23881085
24437352,2014-01-07 00:00:00,Evaluation of Flinders Technology Associates cards for storage and molecular detection of avian metapneumoviruses.,https://pubmed.ncbi.nlm.nih.gov/24437352
24617750,2014-01-07 00:00:00,Molecular detection and isolation of avian metapneumovirus in Mexico.,https://pubmed.ncbi.nlm.nih.gov/24617750
24618691,2014-01-07 00:00:00,Human metapneumovirus M2-2 protein inhibits innate immune response in monocyte-derived dendritic cells.,https://pubmed.ncbi.nlm.nih.gov/24618691
24114793,2014-01-07 00:00:00,Human metapneumovirus inhibits the IL-6-induced JAK/STAT3 signalling cascade in airway epithelium.,https://pubmed.ncbi.nlm.nih.gov/24114793
25382323,2014-01-07 00:00:00,"Virus profile in children with acute respiratory infections with various severities in Beijing, China.",https://pubmed.ncbi.nlm.nih.gov/25382323
24373295,2014-01-07 00:00:00,Genetic variability of human metapneumo- and bocaviruses in children with respiratory tract infections.,https://pubmed.ncbi.nlm.nih.gov/24373295
24397865,2014-01-07 00:00:00,Rapid detection of subtype B avian metapneumoviruses using RT-PCR restriction endonuclease digestion indicates field circulation of vaccine-derived viruses in older turkeys.,https://pubmed.ncbi.nlm.nih.gov/24397865
24399381,2014-01-07 00:00:00,Viral aetiology of acute lower respiratory tract illness in hospitalised paediatric patients of a tertiary hospital: one year prospective study.,https://pubmed.ncbi.nlm.nih.gov/24399381
25410563,2014-01-07 00:00:00,Associations between co-detected respiratory viruses in children with acute respiratory infections.,https://pubmed.ncbi.nlm.nih.gov/25410563
24498274,2014-01-07 00:00:00,"Clinical epidemiology of bocavirus, rhinovirus, two polyomaviruses and four coronaviruses in HIV-infected and HIV-uninfected South African children.",https://pubmed.ncbi.nlm.nih.gov/24498274
24505479,2014-01-07 00:00:00,Human metapneumovirus: insights from a ten-year molecular and epidemiological analysis in Germany.,https://pubmed.ncbi.nlm.nih.gov/24505479
24918929,2014-01-07 00:00:00,Paramyxovirus infection regulates T cell responses by BDCA-1+ and BDCA-3+ myeloid dendritic cells.,https://pubmed.ncbi.nlm.nih.gov/24918929
24945280,2014-01-07 00:00:00,"Viral etiologies of hospitalized acute lower respiratory infection patients in China, 2009-2013.",https://pubmed.ncbi.nlm.nih.gov/24945280
24316400,2014-01-07 00:00:00,Structure and self-assembly of the calcium binding matrix protein of human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/24316400
24669221,2014-01-07 00:00:00,Molecular analysis of human metapneumovirus detected in patients with lower respiratory tract infection in upper egypt.,https://pubmed.ncbi.nlm.nih.gov/24669221
24697109,2014-01-07 00:00:00,Development of high-throughput liquid chips for respiratory virus detection.,https://pubmed.ncbi.nlm.nih.gov/24697109
24586283,2014-01-07 00:00:00,Isolation and molecular characterization of a novel picornavirus from baitfish in the USA.,https://pubmed.ncbi.nlm.nih.gov/24586283
24637582,2014-01-07 00:00:00,Viral replication and lung lesions in BALB/c mice experimentally inoculated with avian metapneumovirus subgroup C isolated from chickens.,https://pubmed.ncbi.nlm.nih.gov/24637582
25036224,2014-01-07 00:00:00,"Molecular comparisons of full length metapneumovirus (MPV) genomes, including newly determined French AMPV-C and -D isolates, further supports possible subclassification within the MPV Genus.",https://pubmed.ncbi.nlm.nih.gov/25036224
24389140,2014-01-01 00:00:00,Asthma and viruses: is there a relationship?,https://pubmed.ncbi.nlm.nih.gov/24389140
24319265,2014-01-01 00:00:00,Immunization with a recombinant bacillus Calmette-Guerin strain confers protective Th1 immunity against the human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/24319265
23811741,2013-12-07 00:00:00,A comparison of characteristics and outcomes in severe human metapneumovirus and respiratory syncytial virus infections in children treated in an intensive care unit.,https://pubmed.ncbi.nlm.nih.gov/23811741
24117766,2013-12-07 00:00:00,Severity of respiratory signs and symptoms and virus profiles in Japanese children with acute respiratory illness.,https://pubmed.ncbi.nlm.nih.gov/24117766
24295817,2013-12-07 00:00:00,Human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/24295817
24257198,2013-11-22 00:00:00,"Outbreaks of human metapneumovirus in two skilled nursing facilities -West Virginia and Idaho, 2011-2012.",https://pubmed.ncbi.nlm.nih.gov/24257198
23908489,2013-11-15 00:00:00,Experimental infection of adults with recombinant wild-type human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/23908489
24041471,2013-11-07 00:00:00,Genetic diversity and molecular evolution of the major human metapneumovirus surface glycoproteins over a decade.,https://pubmed.ncbi.nlm.nih.gov/24041471
24136041,2013-10-16 00:00:00,hMPV lineage nomenclature and heparin binding.,https://pubmed.ncbi.nlm.nih.gov/24136041
23707921,2013-10-07 00:00:00,"An alternative method to determine the 5' extremities of non-segmented, negative sense RNA viral genomes using positive replication intermediate 3' tailing: application to two members of the Paramyxoviridae family.",https://pubmed.ncbi.nlm.nih.gov/23707921
23022463,2013-10-07 00:00:00,Clinical features of different genotypes/genogroups of human metapneumovirus in hospitalized children.,https://pubmed.ncbi.nlm.nih.gov/23022463
24237432,2013-10-07 00:00:00,[Investigation of the presence of human metapneumovirus in patients with chronic obstructive pulmonary disease and asthma and its relationship with the attacks].,https://pubmed.ncbi.nlm.nih.gov/24237432
23290557,2013-10-07 00:00:00,Human metapneumovirus infections are associated with severe morbidity in hospitalized children of all ages.,https://pubmed.ncbi.nlm.nih.gov/23290557
23945161,2013-10-07 00:00:00,"Seroepidemiologies of human metapneumovirus and respiratory syncytial virus in young children, determined with a new recombinant fusion protein enzyme-linked immunosorbent assay.",https://pubmed.ncbi.nlm.nih.gov/23945161
23972293,2013-10-07 00:00:00,Viral bronchiolitis in children: a common condition with few therapeutic options.,https://pubmed.ncbi.nlm.nih.gov/23972293
23777750,2013-10-07 00:00:00,Paramyxovirus infections in ex vivo lung slice cultures of different host species.,https://pubmed.ncbi.nlm.nih.gov/23777750
23669731,2013-10-07 00:00:00,Treatment of severe human metapneumovirus (hMPV) pneumonia in an immunocompromised child with oral ribavirin and IVIG.,https://pubmed.ncbi.nlm.nih.gov/23669731
24067107,2013-09-25 00:00:00,Evidence for the interaction of the human metapneumovirus G and F proteins during virus-like particle formation.,https://pubmed.ncbi.nlm.nih.gov/24067107
23955151,2013-09-19 00:00:00,Cross-neutralization of four paramyxoviruses by a human monoclonal antibody.,https://pubmed.ncbi.nlm.nih.gov/23955151
24498873,2013-09-16 00:00:00,Respiratory virus surveillance in hospitalised pneumonia patients on the Thailand-Myanmar border.,https://pubmed.ncbi.nlm.nih.gov/24498873
24062735,2013-09-12 00:00:00,Molecular epidemiology of respiratory viruses in virus-induced asthma.,https://pubmed.ncbi.nlm.nih.gov/24062735
23507154,2013-09-07 00:00:00,Respiratory virus identification by interval polymerase chain reaction testing in the southeastern United States.,https://pubmed.ncbi.nlm.nih.gov/23507154
23538515,2013-09-07 00:00:00,Analysis of human metapneumovirus and human bocavirus viral load.,https://pubmed.ncbi.nlm.nih.gov/23538515
23845303,2013-09-07 00:00:00,MyD88 controls human metapneumovirus-induced pulmonary immune responses and disease pathogenesis.,https://pubmed.ncbi.nlm.nih.gov/23845303
23761661,2013-08-07 00:00:00,A live attenuated human metapneumovirus vaccine strain provides complete protection against homologous viral infection and cross-protection against heterologous viral infection in BALB/c mice.,https://pubmed.ncbi.nlm.nih.gov/23761661
23559039,2013-08-07 00:00:00,Analysis of sequence diversity of human metapneumovirus collected from young children with acute respiratory tract infections in South India.,https://pubmed.ncbi.nlm.nih.gov/23559039
23588336,2013-08-07 00:00:00,Human metapneumovirus (hMPV) infection in children with cancer.,https://pubmed.ncbi.nlm.nih.gov/23588336
23680472,2013-08-07 00:00:00,Mortality rates of human metapneumovirus and respiratory syncytial virus lower respiratory tract infections in hematopoietic cell transplantation recipients.,https://pubmed.ncbi.nlm.nih.gov/23680472
23374037,2013-07-07 00:00:00,Human metapneumovirus keeps dendritic cells from priming antigen-specific naive T cells.,https://pubmed.ncbi.nlm.nih.gov/23374037
23763901,2013-07-07 00:00:00,"Avian metapneumovirus subgroup C infection in chickens, China.",https://pubmed.ncbi.nlm.nih.gov/23763901
23787776,2013-06-20 00:00:00,Dendritic cells in human Pneumovirus and Metapneumovirus infections.,https://pubmed.ncbi.nlm.nih.gov/23787776
23385328,2013-06-07 00:00:00,Human metapneumovirus G protein is highly conserved within but not between genetic lineages.,https://pubmed.ncbi.nlm.nih.gov/23385328
24113096,2013-06-07 00:00:00,[Etiology of acute respiratory tract infection in hospitalized children in Suzhou from 2005 to 2011].,https://pubmed.ncbi.nlm.nih.gov/24113096
24131585,2013-06-07 00:00:00,[Monitoring of viral pathogens in pediatric intensive care unit and analysis of clinical significance].,https://pubmed.ncbi.nlm.nih.gov/24131585
23421914,2013-06-07 00:00:00,Polymerase-chain-reaction-based diagnosis of viral pulmonary infections in immunocompromised children.,https://pubmed.ncbi.nlm.nih.gov/23421914
23551689,2013-06-07 00:00:00,Fatal human metapneumovirus infection following allogeneic hematopoietic stem cell transplantation.,https://pubmed.ncbi.nlm.nih.gov/23551689
23583815,2013-06-07 00:00:00,Virus-like particle vaccine induces cross-protection against human metapneumovirus infections in mice.,https://pubmed.ncbi.nlm.nih.gov/23583815
23687157,2013-06-07 00:00:00,Establishment of an immortal chicken embryo liver-derived cell line.,https://pubmed.ncbi.nlm.nih.gov/23687157
24689189,2013-06-07 00:00:00,An Avian coronavirus in quail with respiratory and reproductive signs.,https://pubmed.ncbi.nlm.nih.gov/24689189
24244872,2013-06-01 00:00:00,Host-Viral Interactions: Role of Pattern Recognition Receptors (PRRs) in Human Pneumovirus Infections.,https://pubmed.ncbi.nlm.nih.gov/24244872
23588091,2013-05-24 00:00:00,Avian metapneumoviruses expressing Infectious Bronchitis virus genes are stable and induce protection.,https://pubmed.ncbi.nlm.nih.gov/23588091
23447038,2013-05-07 00:00:00,Detection of multiple viral and bacterial infections in acute exacerbation of chronic obstructive pulmonary disease: a pilot prospective study.,https://pubmed.ncbi.nlm.nih.gov/23447038
23651577,2013-05-07 00:00:00,"Epidemiological analysis of respiratory viral etiology for influenza-like illness during 2010 in Zhuhai, China.",https://pubmed.ncbi.nlm.nih.gov/23651577
23927797,2013-04-07 00:00:00,"[Viral etiology of acute respiratory tract infection among pediatric inpatients and outpatients from 2010 to 2012 in Beijing, China].",https://pubmed.ncbi.nlm.nih.gov/23927797
21292032,2013-04-07 00:00:00,Genetic variability of human metapneumovirus amongst an all ages population in Cambodia between 2007 and 2009.,https://pubmed.ncbi.nlm.nih.gov/21292032
23313883,2013-04-07 00:00:00,Development of a multiplex one step RT-PCR that detects eighteen respiratory viruses in clinical specimens and comparison with real time RT-PCR.,https://pubmed.ncbi.nlm.nih.gov/23313883
22874773,2013-04-07 00:00:00,Human metapneumovirus infection among family members.,https://pubmed.ncbi.nlm.nih.gov/22874773
23477831,2013-04-07 00:00:00,Intervention strategies for emerging respiratory virus infections: policy and public health considerations.,https://pubmed.ncbi.nlm.nih.gov/23477831
23528533,2013-04-07 00:00:00,Viral causes of acute respiratory infection among Egyptian children hospitalized with severe acute asthma exacerbation.,https://pubmed.ncbi.nlm.nih.gov/23528533
23559038,2013-04-07 00:00:00,Molecular detection of human metapneumovirus and human bocavirus on oropharyngeal swabs collected from young children with acute respiratory tract infections from rural and peri-urban communities in South India.,https://pubmed.ncbi.nlm.nih.gov/23559038
23575731,2013-04-07 00:00:00,Respiratory virus multiplex RT-PCR assay sensitivities and influence factors in hospitalized children with lower respiratory tract infections.,https://pubmed.ncbi.nlm.nih.gov/23575731
24044210,2013-04-07 00:00:00,[Virus detection in bronchoalveolar lavage fluid of 122 children with severe pneumonia].,https://pubmed.ncbi.nlm.nih.gov/24044210
23249910,2013-04-07 00:00:00,Seasonality of acute otitis media and the role of respiratory viral activity in children.,https://pubmed.ncbi.nlm.nih.gov/23249910
23288925,2013-03-15 00:00:00,Epidemiology of multiple respiratory viruses in childcare attendees.,https://pubmed.ncbi.nlm.nih.gov/23288925
23392374,2013-03-07 00:00:00,A multicenter outcomes analysis of children with severe viral respiratory infection due to human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/23392374
23296388,2013-03-07 00:00:00,"Prevalence of human metapneumovirus in children with acute lower respiratory infection in Changsha, China.",https://pubmed.ncbi.nlm.nih.gov/23296388
23239530,2013-03-07 00:00:00,Severe metapneumovirus infections among immunocompetent and immunocompromised patients admitted to hospital with respiratory infection.,https://pubmed.ncbi.nlm.nih.gov/23239530
23609364,2013-03-07 00:00:00,Burden of respiratory tract infections among paediatric in and out-patient units during 2010-11.,https://pubmed.ncbi.nlm.nih.gov/23609364
23406028,2013-02-14 00:00:00,Burden of human metapneumovirus infection in young children.,https://pubmed.ncbi.nlm.nih.gov/23406028
23855118,2013-02-07 00:00:00,[Analysis the viral etiology of fever and respiratory tract infection syndrome in Shaanxi province].,https://pubmed.ncbi.nlm.nih.gov/23855118
23469786,2013-02-07 00:00:00,[Establishment of a high-throughput respiratory virus detection technology without RNA purification and reverse transcription].,https://pubmed.ncbi.nlm.nih.gov/23469786
23054853,2013-02-07 00:00:00,Frequency of common viruses in etiology of acute respiratory tract infections.,https://pubmed.ncbi.nlm.nih.gov/23054853
23074040,2013-02-07 00:00:00,Seasonal distribution and epidemiological characteristics of human metapneumovirus infections in pediatric inpatients in Southeast China.,https://pubmed.ncbi.nlm.nih.gov/23074040
23229488,2013-02-07 00:00:00,Efficacy of oral ribavirin in hematologic disease patients with paramyxovirus infection: analytic strategy using propensity scores.,https://pubmed.ncbi.nlm.nih.gov/23229488
23363433,2013-01-30 00:00:00,The pathogenicity of avian metapneumovirus subtype C wild bird isolates in domestic turkeys.,https://pubmed.ncbi.nlm.nih.gov/23363433
23351117,2013-01-25 00:00:00,Severe lower respiratory tract infection in infants and toddlers from a non-affluent population: viral etiology and co-detection as risk factors.,https://pubmed.ncbi.nlm.nih.gov/23351117
23325326,2013-01-16 00:00:00,Breaking in: human metapneumovirus fusion and entry.,https://pubmed.ncbi.nlm.nih.gov/23325326
23299785,2013-01-08 00:00:00,Human metapneumovirus in adults.,https://pubmed.ncbi.nlm.nih.gov/23299785
24058625,2013-01-07 00:00:00,"Role of human metapneumovirus, influenza A virus and respiratory syncytial virus in causing WHO-defined severe pneumonia in children in a developing country.",https://pubmed.ncbi.nlm.nih.gov/24058625
24039959,2013-01-07 00:00:00,Respiratory syncytial virus infection induces higher Toll-like receptor-3 expression and TNF-α production than human metapneumovirus infection.,https://pubmed.ncbi.nlm.nih.gov/24039959
23084005,2013-01-07 00:00:00,Expeditious neutralization assay for human metapneumovirus based on a recombinant virus expressing Renilla luciferase.,https://pubmed.ncbi.nlm.nih.gov/23084005
23097275,2013-01-07 00:00:00,"Human metapneumovirus associated with community-acquired pneumonia in children in Beijing, China.",https://pubmed.ncbi.nlm.nih.gov/23097275
23690828,2013-01-07 00:00:00,"Viral aetiology in adults with acute upper respiratory tract infection in Jinan, Northern China.",https://pubmed.ncbi.nlm.nih.gov/23690828
23691184,2013-01-07 00:00:00,"Viral etiology of acute respiratory infection in Gansu Province, China, 2011.",https://pubmed.ncbi.nlm.nih.gov/23691184
23698479,2013-01-07 00:00:00,Characteristics of human metapneumovirus infection prevailing in hospital wards housing patients with severe disabilities.,https://pubmed.ncbi.nlm.nih.gov/23698479
22329841,2013-01-07 00:00:00,Impact of viral infections in children with community-acquired pneumonia: results of a study of 17 respiratory viruses.,https://pubmed.ncbi.nlm.nih.gov/22329841
23024295,2013-01-07 00:00:00,"Fourth European Conference on Infections in Leukaemia (ECIL-4): guidelines for diagnosis and treatment of human respiratory syncytial virus, parainfluenza virus, metapneumovirus, rhinovirus, and coronavirus.",https://pubmed.ncbi.nlm.nih.gov/23024295
23626834,2013-01-07 00:00:00,Human metapneumovirus glycoprotein G disrupts mitochondrial signaling in airway epithelial cells.,https://pubmed.ncbi.nlm.nih.gov/23626834
23646177,2013-01-07 00:00:00,Phylogenetic and phylodynamic analyses of human metapneumovirus in Buenos Aires (Argentina) for a three-year period (2009-2011).,https://pubmed.ncbi.nlm.nih.gov/23646177
23650927,2013-01-07 00:00:00,"Development of a real-time RT-PCR assay for the simultaneous identification, quantitation and differentiation of avian metapneumovirus subtypes A and B.",https://pubmed.ncbi.nlm.nih.gov/23650927
24224051,2013-01-07 00:00:00,Solution and crystallographic structures of the central region of the phosphoprotein from human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/24224051
